"","title","writer","written","rating","word","sentiment"
"9773","Culturally diverse","Neil G","Aug 2019",5,"brilliant","trust"
"9774","Culturally diverse","Neil G","Aug 2019",5,"visit","positive"
"9775","Culturally diverse","Neil G","Aug 2019",5,"pick","positive"
"9776","Culturally diverse","Neil G","Aug 2019",5,"capture","negative"
"9777","Get There Early and Plan to Stay for As Long as You Can!","Arthur G","Aug 2019",5,"time","anticipation"
"9778","Get There Early and Plan to Stay for As Long as You Can!","Arthur G","Aug 2019",5,"lines","fear"
"9779","Get There Early and Plan to Stay for As Long as You Can!","Arthur G","Aug 2019",5,"arrive","anticipation"
"9780","A must see museum in London","yfess2","Aug 2019",5,"guide","positive"
"9781","A must see museum in London","yfess2","Aug 2019",5,"guide","trust"
"9782","Stunning! ","jollies14","Aug 2019",5,"building","positive"
"9783","Stunning! ","jollies14","Aug 2019",5,"worth","positive"
"9784","Stunning! ","jollies14","Aug 2019",5,"donation","positive"
"9785","Stunning! ","jollies14","Aug 2019",5,"visit","positive"
"9786","Totally worth it","Julie C","Aug 2019",5,"beautiful","joy"
"9787","Totally worth it","Julie C","Aug 2019",5,"beautiful","positive"
"9788","Totally worth it","Julie C","Aug 2019",5,"building","positive"
"9789","Totally worth it","Julie C","Aug 2019",5,"rest","positive"
"9790","Totally worth it","Julie C","Aug 2019",5,"time","anticipation"
"9791","Amazing visit","palith01","Aug 2019",5,"visit","positive"
"9792","Amazing visit","palith01","Aug 2019",5,"spent","negative"
"9793","Amazing visit","palith01","Aug 2019",5,"time","anticipation"
"9794","Amazing visit","palith01","Aug 2019",5,"fascinating","positive"
"9795","Amazing visit","palith01","Aug 2019",5,"educational","positive"
"9796","Amazing visit","palith01","Aug 2019",5,"educational","trust"
"9797","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"stone","anger"
"9798","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"stone","negative"
"9799","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"stone","anger"
"9800","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"stone","negative"
"9801","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"suggest","trust"
"9802","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"explore","anticipation"
"9803","British Museum - not just the Rosetta Stone","Collene G","Aug 2019",5,"plan","anticipation"
"9804","Don’t miss! ","pinkypopo","Aug 2019",5,"daughter","joy"
"9805","Don’t miss! ","pinkypopo","Aug 2019",5,"daughter","positive"
"9806","Don’t miss! ","pinkypopo","Aug 2019",5,"happy","anticipation"
"9807","Don’t miss! ","pinkypopo","Aug 2019",5,"happy","joy"
"9808","Don’t miss! ","pinkypopo","Aug 2019",5,"happy","positive"
"9809","Don’t miss! ","pinkypopo","Aug 2019",5,"happy","trust"
"9810","Don’t miss! ","pinkypopo","Aug 2019",5,"beautiful","joy"
"9811","Don’t miss! ","pinkypopo","Aug 2019",5,"beautiful","positive"
"9812","Don’t miss! ","pinkypopo","Aug 2019",5,"building","positive"
"9813","Brilliant","Brian L","Aug 2019",5,"wonderful","joy"
"9814","Brilliant","Brian L","Aug 2019",5,"wonderful","positive"
"9815","Brilliant","Brian L","Aug 2019",5,"wonderful","surprise"
"9816","Brilliant","Brian L","Aug 2019",5,"wonderful","trust"
"9817","Brilliant","Brian L","Aug 2019",5,"proper","positive"
"9818","Brilliant","Brian L","Aug 2019",5,"guide","positive"
"9819","Brilliant","Brian L","Aug 2019",5,"guide","trust"
"9820","Brilliant","Brian L","Aug 2019",5,"wait","anticipation"
"9821","Brilliant","Brian L","Aug 2019",5,"wait","negative"
"9822","Brilliant","Brian L","Aug 2019",5,"stone","anger"
"9823","Brilliant","Brian L","Aug 2019",5,"stone","negative"
"9824","Brilliant","Brian L","Aug 2019",5,"time","anticipation"
"9825","Good museum","Amy Jiang","Aug 2019",4,"visit","positive"
"9826","Good museum","Amy Jiang","Aug 2019",4,"including","positive"
"9827","Good museum","Amy Jiang","Aug 2019",4,"infamous","anger"
"9828","Good museum","Amy Jiang","Aug 2019",4,"infamous","disgust"
"9829","Good museum","Amy Jiang","Aug 2019",4,"infamous","fear"
"9830","Good museum","Amy Jiang","Aug 2019",4,"infamous","negative"
"9831","Good museum","Amy Jiang","Aug 2019",4,"stone","anger"
"9832","Good museum","Amy Jiang","Aug 2019",4,"stone","negative"
"9833","Amazing!!!","R.D","Aug 2019",5,"time","anticipation"
"9834","Great visit during a rainy day","Radka P.","Aug 2019",5,"rainy","sadness"
"9835","Great visit during a rainy day","Radka P.","Aug 2019",5,"wait","anticipation"
"9836","Great visit during a rainy day","Radka P.","Aug 2019",5,"wait","negative"
"9837","Great visit during a rainy day","Radka P.","Aug 2019",5,"exquisite","joy"
"9838","Great visit during a rainy day","Radka P.","Aug 2019",5,"exquisite","positive"
"9839","Great visit during a rainy day","Radka P.","Aug 2019",5,"recommend","positive"
"9840","Great visit during a rainy day","Radka P.","Aug 2019",5,"recommend","trust"
"9841","Great visit during a rainy day","Radka P.","Aug 2019",5,"plan","anticipation"
"9842","Great visit during a rainy day","Radka P.","Aug 2019",5,"trip","surprise"
"9843","Great!","Joanne H","Aug 2019",4,"worth","positive"
"9844","Great!","Joanne H","Aug 2019",4,"visit","positive"
"9845","Great","Alison O","Aug 2019",4,"building","positive"
"9846","British museum","Escape597649","Aug 2019",5,"time","anticipation"
"9847","British museum","Escape597649","Aug 2019",5,"spent","negative"
"9848","British museum","Escape597649","Aug 2019",5,"building","positive"
"9849","British museum","Escape597649","Aug 2019",5,"pick","positive"
"9850","British museum","Escape597649","Aug 2019",5,"donation","positive"
"9851","British museum","Escape597649","Aug 2019",5,"guide","positive"
"9852","British museum","Escape597649","Aug 2019",5,"guide","trust"
"9853","British museum","Escape597649","Aug 2019",5,"essential","positive"
"9854","British museum","Escape597649","Aug 2019",5,"time","anticipation"
"9855","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"visitor","anticipation"
"9856","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"visitor","joy"
"9857","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"visitor","positive"
"9858","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"admire","positive"
"9859","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"admire","trust"
"9860","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"gain","anticipation"
"9861","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"gain","joy"
"9862","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"gain","positive"
"9863","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"coming","anticipation"
"9864","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"visitor","anticipation"
"9865","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"visitor","joy"
"9866","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"visitor","positive"
"9867","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"admire","positive"
"9868","First thing to see in London ","Kyriakos Pz","Aug 2019",5,"admire","trust"
"9869","Museum  visit.","Explorer195753","Aug 2019",5,"atom","positive"
"9870","Museum  visit.","Explorer195753","Aug 2019",5,"boy","disgust"
"9871","Museum  visit.","Explorer195753","Aug 2019",5,"boy","negative"
"9872","Good but busy!","Paul E","Aug 2019",4,"break","surprise"
"9873","Good but busy!","Paul E","Aug 2019",4,"building","positive"
"9874","Good but busy!","Paul E","Aug 2019",4,"spent","negative"
"9875","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"admire","positive"
"9876","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"admire","trust"
"9877","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"magnificent","anticipation"
"9878","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"magnificent","joy"
"9879","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"magnificent","positive"
"9880","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"magnificent","surprise"
"9881","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"magnificent","trust"
"9882","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"excellent","joy"
"9883","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"excellent","positive"
"9884","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"excellent","trust"
"9885","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"gift","anticipation"
"9886","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"gift","joy"
"9887","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"gift","positive"
"9888","Unique exhibits of different cultures under one roof!","Zarifi Vassoglou","Aug 2019",5,"gift","surprise"
"9889","visit in the evening or before closing time to avoid the crowds: Learn something new every visit","swansfromBoston","Aug 2019",5,"trip","surprise"
"9890","visit in the evening or before closing time to avoid the crowds: Learn something new every visit","swansfromBoston","Aug 2019",5,"trip","surprise"
"9891","visit in the evening or before closing time to avoid the crowds: Learn something new every visit","swansfromBoston","Aug 2019",5,"hot","anger"
"9892","Crowded but worth it. ","jetlagsue","Aug 2019",5,"love","joy"
"9893","Crowded but worth it. ","jetlagsue","Aug 2019",5,"love","positive"
"9894","Crowded but worth it. ","jetlagsue","Aug 2019",5,"start","anticipation"
"9895","Crowded but worth it. ","jetlagsue","Aug 2019",5,"top","anticipation"
"9896","Crowded but worth it. ","jetlagsue","Aug 2019",5,"top","positive"
"9897","Crowded but worth it. ","jetlagsue","Aug 2019",5,"top","trust"
"9898","Crowded but worth it. ","jetlagsue","Aug 2019",5,"enjoy","anticipation"
"9899","Crowded but worth it. ","jetlagsue","Aug 2019",5,"enjoy","joy"
"9900","Crowded but worth it. ","jetlagsue","Aug 2019",5,"enjoy","positive"
"9901","Crowded but worth it. ","jetlagsue","Aug 2019",5,"enjoy","trust"
"9902","Terrific museum","CasperSYDAU","Aug 2019",5,"arrive","anticipation"
"9903","Terrific museum","CasperSYDAU","Aug 2019",5,"fill","trust"
"9904","Spontaneous Visit","Emily Fine","Aug 2019",5,"spent","negative"
"9905","Spontaneous Visit","Emily Fine","Aug 2019",5,"explore","anticipation"
"9906","Spontaneous Visit","Emily Fine","Aug 2019",5,"time","anticipation"
"9907","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"wonderful","joy"
"9908","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"wonderful","positive"
"9909","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"wonderful","surprise"
"9910","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"wonderful","trust"
"9911","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"helpful","joy"
"9912","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"helpful","positive"
"9913","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"helpful","trust"
"9914","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"enjoying","anticipation"
"9915","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"enjoying","joy"
"9916","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"enjoying","positive"
"9917","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"enjoying","trust"
"9918","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"clean","joy"
"9919","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"clean","positive"
"9920","Jeremy visita British museum 07/19","JezPete63","Aug 2019",5,"clean","trust"
"9921","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"worth","positive"
"9922","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"visit","positive"
"9923","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"learn","positive"
"9924","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"provide","positive"
"9925","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"provide","trust"
"9926","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"visit","positive"
"9927","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"recommend","positive"
"9928","Free Entry - worth a visit","funkydelicguy","Aug 2019",5,"recommend","trust"
"9929","a place to travel in time","adriana m","Aug 2019",5,"bite","negative"
"9930","a place to travel in time","adriana m","Aug 2019",5,"visit","positive"
"9931","Too crowded..","Courtney S","Aug 2019",2,"freely","joy"
"9932","Too crowded..","Courtney S","Aug 2019",2,"freely","positive"
"9933","Too crowded..","Courtney S","Aug 2019",2,"freely","trust"
"9934","One of the Biggest Collections I have seen","Laurie S","Aug 2019",5,"ancient","negative"
"9935","One of the Biggest Collections I have seen","Laurie S","Aug 2019",5,"guide","positive"
"9936","One of the Biggest Collections I have seen","Laurie S","Aug 2019",5,"guide","trust"
"9937","One of the Biggest Collections I have seen","Laurie S","Aug 2019",5,"quiet","positive"
"9938","One of the Biggest Collections I have seen","Laurie S","Aug 2019",5,"quiet","sadness"
"9939","Crowed and a bit overwhelming - but very worth it...","Timotraveler","Aug 2019",4,"overwhelming","positive"
"9940","Crowed and a bit overwhelming - but very worth it...","Timotraveler","Aug 2019",4,"terribly","sadness"
"9941","A great Collection","PierreBMalta","Aug 2019",4,"top","anticipation"
"9942","A great Collection","PierreBMalta","Aug 2019",4,"top","positive"
"9943","A great Collection","PierreBMalta","Aug 2019",4,"top","trust"
"9944","A great Collection","PierreBMalta","Aug 2019",4,"plan","anticipation"
"9945","A great Collection","PierreBMalta","Aug 2019",4,"visit","positive"
"9946","A great Collection","PierreBMalta","Aug 2019",4,"visit","positive"
"9947","A great Collection","PierreBMalta","Aug 2019",4,"worth","positive"
"9948","A must to visit","Bernie C","Aug 2019",5,"wonderful","joy"
"9949","A must to visit","Bernie C","Aug 2019",5,"wonderful","positive"
"9950","A must to visit","Bernie C","Aug 2019",5,"wonderful","surprise"
"9951","A must to visit","Bernie C","Aug 2019",5,"wonderful","trust"
"9952","A must to visit","Bernie C","Aug 2019",5,"spent","negative"
"9953","A must to visit","Bernie C","Aug 2019",5,"helpful","joy"
"9954","A must to visit","Bernie C","Aug 2019",5,"helpful","positive"
"9955","A must to visit","Bernie C","Aug 2019",5,"helpful","trust"
"9956","Incredible Museum","elcltrips","Aug 2019",5,"spent","negative"
"9957","Incredible Museum","elcltrips","Aug 2019",5,"recommend","positive"
"9958","Incredible Museum","elcltrips","Aug 2019",5,"recommend","trust"
"9959","Incredible Museum","elcltrips","Aug 2019",5,"knowledge","positive"
"9960","Incredible Museum","elcltrips","Aug 2019",5,"ancient","negative"
"9961","Crash course in Archeology - Development of Mankind","jsmanly","Aug 2019",5,"advancement","positive"
"9962","Crash course in Archeology - Development of Mankind","jsmanly","Aug 2019",5,"break","surprise"
"9963","Crash course in Archeology - Development of Mankind","jsmanly","Aug 2019",5,"exposed","negative"
"9964","Crash course in Archeology - Development of Mankind","jsmanly","Aug 2019",5,"included","positive"
"9965","Not bad","Daria A","Aug 2019",3,"extensive","positive"
"9966","Not bad","Daria A","Aug 2019",3,"visit","positive"
"9967","Not bad","Daria A","Aug 2019",3,"change","fear"
"9968","Not bad","Daria A","Aug 2019",3,"stuffy","negative"
"9969","Not bad","Daria A","Aug 2019",3,"hot","anger"
"9970","Interesting Museum","Ai Li","Aug 2019",5,"prepared","anticipation"
"9971","Interesting Museum","Ai Li","Aug 2019",5,"prepared","positive"
"9972","Interesting Museum","Ai Li","Aug 2019",5,"prepared","trust"
"9973","Interesting Museum","Ai Li","Aug 2019",5,"seek","anticipation"
"9974","Interesting Museum","Ai Li","Aug 2019",5,"donation","positive"
"9975","Interesting Museum","Ai Li","Aug 2019",5,"contribute","positive"
"9976","Interesting Museum","Ai Li","Aug 2019",5,"worth","positive"
"9977","Interesting Museum","Ai Li","Aug 2019",5,"warn","anticipation"
"9978","Interesting Museum","Ai Li","Aug 2019",5,"warn","fear"
"9979","Interesting Museum","Ai Li","Aug 2019",5,"warn","negative"
"9980","Interesting Museum","Ai Li","Aug 2019",5,"warn","surprise"
"9981","Interesting Museum","Ai Li","Aug 2019",5,"warn","trust"
"9982","great museum but a bit too crowded","Corrie333","Aug 2019",3,"prepared","anticipation"
"9983","great museum but a bit too crowded","Corrie333","Aug 2019",3,"prepared","positive"
"9984","great museum but a bit too crowded","Corrie333","Aug 2019",3,"prepared","trust"
"9985","great museum but a bit too crowded","Corrie333","Aug 2019",3,"visit","positive"
"9986","great museum but a bit too crowded","Corrie333","Aug 2019",3,"hot","anger"
"9987","great museum but a bit too crowded","Corrie333","Aug 2019",3,"enjoy","anticipation"
"9988","great museum but a bit too crowded","Corrie333","Aug 2019",3,"enjoy","joy"
"9989","great museum but a bit too crowded","Corrie333","Aug 2019",3,"enjoy","positive"
"9990","great museum but a bit too crowded","Corrie333","Aug 2019",3,"enjoy","trust"
"9991","Not British....","Famelos","Aug 2019",1,"excellent","joy"
"9992","Not British....","Famelos","Aug 2019",1,"excellent","positive"
"9993","Not British....","Famelos","Aug 2019",1,"excellent","trust"
"9994","Not British....","Famelos","Aug 2019",1,"time","anticipation"
"9995","So much to see, lovely building.","mollybronte","Aug 2019",4,"trip","surprise"
"9996","So much to see, lovely building.","mollybronte","Aug 2019",4,"time","anticipation"
"9997","So much to see, lovely building.","mollybronte","Aug 2019",4,"justice","positive"
"9998","So much to see, lovely building.","mollybronte","Aug 2019",4,"justice","trust"
"9999","So much to see, lovely building.","mollybronte","Aug 2019",4,"accessible","positive"
"10000","So much to see, lovely building.","mollybronte","Aug 2019",4,"building","positive"
"10001","Disappointed in Manga","sheepygold","Aug 2019",3,"disappointed","anger"
"10002","Disappointed in Manga","sheepygold","Aug 2019",3,"disappointed","disgust"
"10003","Disappointed in Manga","sheepygold","Aug 2019",3,"disappointed","negative"
"10004","Disappointed in Manga","sheepygold","Aug 2019",3,"disappointed","sadness"
"10005","Disappointed in Manga","sheepygold","Aug 2019",3,"logical","positive"
"10006","Day out on a saturday in high season","uaa","Aug 2019",5,"bad","anger"
"10007","Day out on a saturday in high season","uaa","Aug 2019",5,"bad","disgust"
"10008","Day out on a saturday in high season","uaa","Aug 2019",5,"bad","fear"
"10009","Day out on a saturday in high season","uaa","Aug 2019",5,"bad","negative"
"10010","Day out on a saturday in high season","uaa","Aug 2019",5,"bad","sadness"
"10011","Day out on a saturday in high season","uaa","Aug 2019",5,"donation","positive"
"10012","Day out on a saturday in high season","uaa","Aug 2019",5,"cash","anger"
"10013","Day out on a saturday in high season","uaa","Aug 2019",5,"cash","anticipation"
"10014","Day out on a saturday in high season","uaa","Aug 2019",5,"cash","fear"
"10015","Day out on a saturday in high season","uaa","Aug 2019",5,"cash","joy"
"10016","Day out on a saturday in high season","uaa","Aug 2019",5,"cash","positive"
"10017","Day out on a saturday in high season","uaa","Aug 2019",5,"cash","trust"
"10018","Day out on a saturday in high season","uaa","Aug 2019",5,"information","positive"
"10019","So Many Artifacts, So Little Time","beaglemom46","Aug 2019",4,"visit","positive"
"10020","So Many Artifacts, So Little Time","beaglemom46","Aug 2019",4,"time","anticipation"
"10021","So Many Artifacts, So Little Time","beaglemom46","Aug 2019",4,"moderate","positive"
"10022","So Many Artifacts, So Little Time","beaglemom46","Aug 2019",4,"plan","anticipation"
"10023","Not enough time!","SSH64","Aug 2019",5,"justice","positive"
"10024","Not enough time!","SSH64","Aug 2019",5,"justice","trust"
"10025","Not enough time!","SSH64","Aug 2019",5,"time","anticipation"
"10026","Not enough time!","SSH64","Aug 2019",5,"arrive","anticipation"
"10027","Excellent","D’Gusta","Aug 2019",5,"visit","positive"
"10028","Excellent","D’Gusta","Aug 2019",5,"fascinating","positive"
"10029","Excellent","D’Gusta","Aug 2019",5,"helpful","joy"
"10030","Excellent","D’Gusta","Aug 2019",5,"helpful","positive"
"10031","Excellent","D’Gusta","Aug 2019",5,"helpful","trust"
"10032","Excellent","D’Gusta","Aug 2019",5,"perfect","anticipation"
"10033","Excellent","D’Gusta","Aug 2019",5,"perfect","joy"
"10034","Excellent","D’Gusta","Aug 2019",5,"perfect","positive"
"10035","Excellent","D’Gusta","Aug 2019",5,"perfect","trust"
"10036","Fantastic and overwhelming museum","Baldur G","Aug 2019",4,"fault","negative"
"10037","Fantastic and overwhelming museum","Baldur G","Aug 2019",4,"fault","sadness"
"10038","Fantastic and overwhelming museum","Baldur G","Aug 2019",4,"fault","negative"
"10039","Fantastic and overwhelming museum","Baldur G","Aug 2019",4,"fault","sadness"
"10040","Superb & free!","lollybird","Aug 2019",5,"worth","positive"
"10041","Superb & free!","lollybird","Aug 2019",5,"donation","positive"
"10042","Superb & free!","lollybird","Aug 2019",5,"justice","positive"
"10043","Superb & free!","lollybird","Aug 2019",5,"justice","trust"
"10044","Superb & free!","lollybird","Aug 2019",5,"continue","anticipation"
"10045","Superb & free!","lollybird","Aug 2019",5,"continue","positive"
"10046","Superb & free!","lollybird","Aug 2019",5,"continue","trust"
"10047","Superb & free!","lollybird","Aug 2019",5,"epic","positive"
"10048","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"hot","anger"
"10049","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"warned","anticipation"
"10050","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"warned","fear"
"10051","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"warned","surprise"
"10052","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"stone","anger"
"10053","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"stone","negative"
"10054","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"found","joy"
"10055","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"found","positive"
"10056","Mummies, rsoetta stone, Pergmaine Altar.","Milauskas","Aug 2019",5,"found","trust"
"10057","Be prepared not to see everything in One time visit","DUDETTE33","Aug 2019",5,"visit","positive"
"10058","A cornucopia of treasure and enlightenment","Masseyk","Aug 2019",4,"overwhelmed","negative"
"10059","A cornucopia of treasure and enlightenment","Masseyk","Aug 2019",4,"overwhelmed","sadness"
"10060","A cornucopia of treasure and enlightenment","Masseyk","Aug 2019",4,"advise","positive"
"10061","A cornucopia of treasure and enlightenment","Masseyk","Aug 2019",4,"advise","trust"
"10062","great collection","Liga Bella G","Aug 2019",4,"beautiful","joy"
"10063","great collection","Liga Bella G","Aug 2019",4,"beautiful","positive"
"10064","great collection","Liga Bella G","Aug 2019",4,"explore","anticipation"
"10065","One of the top museums in the world—just go!","santacruzer_95060","Aug 2019",5,"learn","positive"
"10066","One of the top museums in the world—just go!","santacruzer_95060","Aug 2019",5,"culture","positive"
"10067","One of the top museums in the world—just go!","santacruzer_95060","Aug 2019",5,"ancient","negative"
"10068","Amazing","Susan R","Aug 2019",5,"worth","positive"
"10069","Great times","MSZNLN","Aug 2019",5,"helpful","joy"
"10070","Great times","MSZNLN","Aug 2019",5,"helpful","positive"
"10071","Great times","MSZNLN","Aug 2019",5,"helpful","trust"
"10072","Nice visit","Lim","Aug 2019",5,"recommend","positive"
"10073","Nice visit","Lim","Aug 2019",5,"recommend","trust"
"10074","Nice visit","Lim","Aug 2019",5,"art","anticipation"
"10075","Nice visit","Lim","Aug 2019",5,"art","joy"
"10076","Nice visit","Lim","Aug 2019",5,"art","positive"
"10077","Nice visit","Lim","Aug 2019",5,"art","sadness"
"10078","Nice visit","Lim","Aug 2019",5,"art","surprise"
"10079","Nice visit","Lim","Aug 2019",5,"art","anticipation"
"10080","Nice visit","Lim","Aug 2019",5,"art","joy"
"10081","Nice visit","Lim","Aug 2019",5,"art","positive"
"10082","Nice visit","Lim","Aug 2019",5,"art","sadness"
"10083","Nice visit","Lim","Aug 2019",5,"art","surprise"
"10084","Nice visit","Lim","Aug 2019",5,"fun","anticipation"
"10085","Nice visit","Lim","Aug 2019",5,"fun","joy"
"10086","Nice visit","Lim","Aug 2019",5,"fun","positive"
"10087","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"wonderful","joy"
"10088","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"wonderful","positive"
"10089","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"wonderful","surprise"
"10090","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"wonderful","trust"
"10091","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"worth","positive"
"10092","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"plan","anticipation"
"10093","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"stone","anger"
"10094","Museum not to miss","newyorkpaulandliz","Aug 2019",5,"stone","negative"
"10095","A trip through history","Richard P","Aug 2019",5,"time","anticipation"
"10096","A trip through history","Richard P","Aug 2019",5,"surprise","fear"
"10097","A trip through history","Richard P","Aug 2019",5,"surprise","joy"
"10098","A trip through history","Richard P","Aug 2019",5,"surprise","positive"
"10099","A trip through history","Richard P","Aug 2019",5,"surprise","surprise"
"10100","A trip through history","Richard P","Aug 2019",5,"found","joy"
"10101","A trip through history","Richard P","Aug 2019",5,"found","positive"
"10102","A trip through history","Richard P","Aug 2019",5,"found","trust"
"10103","A trip through history","Richard P","Aug 2019",5,"technology","positive"
"10104","A trip through history","Richard P","Aug 2019",5,"included","positive"
"10105","A trip through history","Richard P","Aug 2019",5,"machine","trust"
"10106","Amazing but super crowded","CCR","Aug 2019",4,"legendary","positive"
"10107","Amazing but super crowded","CCR","Aug 2019",4,"standing","positive"
"10108","Huge","Matthaus_n","Aug 2019",5,"limited","anger"
"10109","Huge","Matthaus_n","Aug 2019",5,"limited","negative"
"10110","Huge","Matthaus_n","Aug 2019",5,"limited","sadness"
"10111","Huge","Matthaus_n","Aug 2019",5,"time","anticipation"
"10112","World class!","Julie HC","Aug 2019",5,"magnificent","anticipation"
"10113","World class!","Julie HC","Aug 2019",5,"magnificent","joy"
"10114","World class!","Julie HC","Aug 2019",5,"magnificent","positive"
"10115","World class!","Julie HC","Aug 2019",5,"magnificent","surprise"
"10116","World class!","Julie HC","Aug 2019",5,"magnificent","trust"
"10117","World class!","Julie HC","Aug 2019",5,"unbelievable","negative"
"10118","World class!","Julie HC","Aug 2019",5,"relics","sadness"
"10119","World class!","Julie HC","Aug 2019",5,"visit","positive"
"10120","Beautiful Museum","jeangorman273","Aug 2019",5,"beautiful","joy"
"10121","Beautiful Museum","jeangorman273","Aug 2019",5,"beautiful","positive"
"10122","Beautiful Museum","jeangorman273","Aug 2019",5,"fascinating","positive"
"10123","Beautiful Museum","jeangorman273","Aug 2019",5,"building","positive"
"10124","Beautiful Museum","jeangorman273","Aug 2019",5,"lovely","anticipation"
"10125","Beautiful Museum","jeangorman273","Aug 2019",5,"lovely","joy"
"10126","Beautiful Museum","jeangorman273","Aug 2019",5,"lovely","positive"
"10127","Beautiful Museum","jeangorman273","Aug 2019",5,"lovely","sadness"
"10128","Beautiful Museum","jeangorman273","Aug 2019",5,"lovely","surprise"
"10129","Beautiful Museum","jeangorman273","Aug 2019",5,"lovely","trust"
"10130","Too Busy","ANNIE0975","Aug 2019",3,"hot","anger"
"10131","Egypt","Jemjack","Aug 2019",5,"school","trust"
"10132","Beautiful Museum with something for everyone","Michelle P","Aug 2019",5,"stone","anger"
"10133","Beautiful Museum with something for everyone","Michelle P","Aug 2019",5,"stone","negative"
"10134","Beautiful Museum with something for everyone","Michelle P","Aug 2019",5,"bear","anger"
"10135","Beautiful Museum with something for everyone","Michelle P","Aug 2019",5,"bear","fear"
"10136","Busy","RedhairMelbourne","Aug 2019",2,"crazy","anger"
"10137","Busy","RedhairMelbourne","Aug 2019",2,"crazy","fear"
"10138","Busy","RedhairMelbourne","Aug 2019",2,"crazy","negative"
